Frequency,Signal To Noise,Max Magnitude,Avg dBm,Average Phase,Entropy,PSD,Amplitude,RMS,Classification
1814763622,0.07615483,1718.4142,36.28,-52.424114,3.557073876560417,-8.361314,859.1606,206.04034,Jamming
1689574473,0.21751061,1155.2446,35.37,-50.64575,3.630245314677048,-8.478464,577.32324,185.65916,Jamming
160000000,0.0024657152,1.3115394,-11.69,7.910926,4.289721081399218,-6.620324,0.59849775,0.82323116,Safe
120000000,0.021468446,1.3971828,-11.37,-7.4281154,4.428349293842543,-6.650036,0.6147691,0.85403687,Safe
777286733,0.0069308705,1202.7411,42.03,136.48807,5.029486419438678,-6.9818454,600.2048,399.30988,Jamming
140000000,0.044745572,1.2334433,-11.65,13.630811,4.287885489092439,-6.591008,0.5826963,0.82686895,Safe
726489995,0.04260059,2004.7717,38.53,230.34224,3.95503996795074,-7.9846535,1002.3017,266.8983,Jamming
755799266,3.986421e-05,753.6411,35.29,117.23866,4.809429266972799,-7.586053,376.58853,183.761,Jamming
160000000,0.07748747,1.3083664,-11.78,-1.3093104,4.287885069822739,-6.657613,0.62347996,0.8148123,Safe
777470555,0.000402767,809.3919,38.85,978.7401,5.034492248136278,-7.150414,403.49713,277.0444,Jamming
100000000,0.05835951,1.3123134,-11.99,9.595127,4.359035250174032,-6.738159,0.6402753,0.79570085,Safe
1936024584,0.13759032,608.2974,37.33,77.92445,5.122655395922056,-7.0820026,302.94864,232.62746,Jamming
120000000,0.08113184,1.3650382,-11.58,3.9497192,4.35040436189391,-6.6766906,0.6561081,0.83406514,Safe
90000000,0.04858492,1.3206398,-11.51,3.5138144,4.336541713549005,-6.6341243,0.59835756,0.8409106,Safe
160000000,0.023709357,1.3969877,-11.32,1.9183528,4.364267583923985,-6.718551,0.63685703,0.85912704,Safe
120000000,0.02569127,1.3384918,-12.05,8.802122,4.215173612844729,-6.7844877,0.63006943,0.7894372,Safe
70000000,0.021790413,1.3450108,-11.58,2.8787134,4.317446854731135,-6.6187005,0.5931071,0.8341322,Safe
1450274865,0.00015531303,1003.23016,40.08,1885.3611,4.976792922394546,-7.1492825,500.15857,319.27347,Jamming
704530801,1.5531554e-05,1029.4736,36.46,45.162025,4.604381130928419,-7.5328107,513.82776,210.39928,Jamming
435617336,0.0010353153,1735.9119,44.23,329.01123,4.914019032271964,-7.1115246,867.0972,514.5064,Jamming
447367530,0.0002655819,1278.9261,41.15,8.351062,4.876368014077737,-7.146384,639.06104,360.99802,Jamming
1962953662,0.7290477,604.626,37.18,5831.5767,5.111909514899984,-7.2264385,301.68936,228.45448,Jamming
90000000,0.1242455,1.3080274,-12.1,-17.436752,4.279255549429063,-6.7074323,0.6136666,0.7853395,Safe
100000000,0.067102395,1.2919701,-11.35,11.247982,4.256763227402973,-6.623489,0.5418899,0.85617584,Safe
1892213867,0.00020190586,1454.3717,43.51,-57.433475,5.013989233438744,-6.9891157,725.27814,473.86472,Jamming
140000000,0.018789267,1.3125173,-11.92,2.2083452,4.391993556942857,-6.6666174,0.63397306,0.80200535,Safe
70000000,0.032312028,1.399181,-11.27,0.42186767,4.409254590891205,-6.6645117,0.65967405,0.8636432,Safe
595199676,0.014589649,2732.299,47.22,-212.82481,4.807803111297065,-7.1639824,1364.535,725.71814,Jamming
1191678775,0.00029405465,1168.1437,42.04,1128.5249,5.065642606188824,-7.022488,581.40546,400.03763,Jamming
1118372145,0.16369937,494.7028,35.4,0.9741492,5.092066254088668,-7.4733386,246.88438,186.23608,Jamming
1740575031,9.836657e-06,1381.829,42.92,1528.035,4.997701472452148,-7.0654354,689.718,442.75507,Jamming
1442517141,0.07014217,2153.5493,46.15,476.95377,4.926527542302818,-7.0853095,1075.8624,641.58826,Jamming
1099781997,0.00028318327,885.0401,39.2,62.179268,5.033137083802852,-7.0281057,442.31976,288.43228,Jamming
686200782,0.021884164,1049.018,40.8,1421.6293,5.023802048452256,-7.0913067,522.0028,346.68616,Jamming
100000000,0.041370537,1.3270105,-12.5,-23.413006,4.2758580540692925,-6.671894,0.646417,0.7494986,Safe
1150872721,0.094889194,1568.7946,43.52,180.7188,4.935319811115239,-7.106673,783.546,474.35504,Jamming
90000000,0.035068646,1.2619044,-12.04,-1.1981936,4.391993742688113,-6.727532,0.52737176,0.7903595,Safe
1378218475,0.5846537,544.0033,36.07,1.4400698,5.125326477278575,-7.378663,270.75644,201.02847,Jamming
90000000,0.029418424,1.3654671,-11.46,11.044695,4.27925491876676,-6.663885,0.6510713,0.8452645,Safe
100000000,0.04489673,1.2780242,-11.77,5.4421678,4.260159950766973,-6.5263166,0.55860746,0.81531096,Safe
1968261725,7.2480652e-06,848.24866,36.79,-146.80609,4.819735997696767,-7.392777,423.67444,218.64088,Jamming
100000000,0.03364175,1.3729029,-11.53,7.5135326,4.267227610641715,-6.6522875,0.6553504,0.83865696,Safe
1070234146,1.4285219,401.865,35.27,1497.326,5.21386117184783,-7.6979513,200.15292,183.38934,Jamming
441613824,0.0002992315,668.4113,35.26,11.135921,4.930085419730599,-7.9228754,333.5392,183.21463,Jamming
1184872565,0.000115967596,1205.1742,42.46,2362.6135,5.074894262101724,-6.99852,600.00275,419.85916,Jamming
792874307,2.7956756e-05,779.25757,35.59,-50.58126,4.800310005242814,-7.720602,388.83878,190.31267,Jamming
120000000,0.049522217,1.2262646,-12.05,-10.783657,4.2099404815119374,-6.6520123,0.602171,0.7901728,Safe
443656767,0.055869114,1040.897,40.01,134.71216,4.94039356255765,-7.116231,519.23364,316.7434,Jamming
70000000,0.03534955,1.3566788,-11.73,12.9289665,4.221968921114236,-6.7012844,0.6473984,0.8189514,Safe
90000000,0.047116373,1.3812892,-11.8,-24.382402,4.284488767502073,-6.786462,0.64800584,0.8129968,Safe
628137828,0.2192638,461.5468,35.47,40.26878,5.212308117652635,-7.4601865,229.52301,187.69727,Jamming
1013912946,0.00025626353,1169.2393,40.37,-83.476616,4.884958870730761,-7.187416,583.7364,329.91736,Jamming
741251738,0.049613833,1660.6628,38.7,27.564775,4.215832656041133,-7.7893896,829.7285,272.374,Jamming
70000000,0.0020838382,1.2824745,-12.08,-21.00812,4.293118623443426,-6.6480546,0.5964106,0.7873407,Safe
90000000,0.00892769,1.2611184,-11.96,-3.1032825,4.339939756673575,-6.680363,0.5776368,0.7978128,Safe
895440407,0.19216485,640.4943,37.33,6238.451,5.065268770501783,-7.2375383,319.8568,232.56993,Jamming
1086930743,0.086912625,1645.221,35.83,84.95531,3.401359152209217,-8.50975,822.2827,195.55708,Jamming
611507977,1.812014e-05,1202.0092,41.25,29.45454,4.95448764073151,-7.0862093,599.4601,365.0729,Jamming
1671616637,0.7916379,959.2832,39.94,672.23486,5.020906838580558,-7.130517,477.90527,314.17477,Jamming
957523769,0.088841066,458.22293,35.19,650.03485,5.203383592453599,-7.372184,228.5077,181.77759,Jamming
1043585247,0.30755523,439.91663,36.09,114.11401,5.108883428017732,-7.2750607,218.2621,201.51294,Jamming
140000000,0.021449383,1.3512158,-11.29,-0.5776902,4.359035029312647,-6.57691,0.58435905,0.861956,Safe
836223470,0.116695195,596.15094,36.46,76.72351,5.048295092210048,-7.225312,297.25827,210.32051,Jamming
778720735,0.059729286,440.3137,35.2,544.61865,5.190849776615131,-7.1954184,219.46593,181.9172,Jamming
1039378101,0.00033702224,1011.67365,40.8,-165.09827,5.070263417834084,-6.9829044,505.46655,346.91498,Jamming
1915267999,0.7472089,380.2895,35.33,2747.8176,4.968365817546684,-7.5554523,189.87799,184.76366,Jamming
1588408223,0.03297951,857.63293,39.33,-175.97751,5.0555717242960885,-7.000602,427.85687,292.87506,Jamming
820620547,0.29290742,758.1795,38.24,5824.511,5.021269401855977,-7.2022686,377.6507,258.28192,Jamming
70000000,0.038935024,1.3625392,-11.38,-12.491993,4.284487153328241,-6.6105022,0.65018797,0.8531904,Safe
1088848194,8.179889e-05,1190.8291,41.73,2488.256,5.005749254698996,-7.076521,594.31354,386.11554,Jamming
120000000,0.0836525,1.2801328,-12.16,-19.461737,4.293118394153025,-6.6883454,0.6105145,0.77974075,Safe
1968915058,0.14811662,470.77878,35.52,-310.13205,5.146021147032865,-7.3823795,235.25826,188.9047,Jamming
1188880732,2.0191008e-05,293.8212,35.08,6791.7476,4.745195363124917,-7.6525497,143.96466,179.50436,Jamming
702936358,0.04409373,1008.3553,40.1,34.51589,4.982483721869551,-7.069806,502.48688,319.85034,Jamming
160000000,0.20484908,1.3455445,-11.35,-2.0076973,4.322679031974863,-6.712638,0.5951199,0.85599333,Safe
90000000,0.007505102,1.3081497,-11.77,-17.823858,4.383363507688221,-6.693568,0.5747764,0.81578225,Safe
1529817782,0.00014651212,725.2789,38.21,4932.8604,5.057406597642378,-7.1524477,360.62704,257.37387,Jamming
160000000,0.07943534,1.25459,-11.68,-13.127517,4.405856306723049,-6.55685,0.57374084,0.82370925,Safe
532946176,0.023519352,2059.7588,42.03,82.387985,4.489747554534056,-7.516979,1028.28,399.2711,Jamming
1762193789,0.11623351,1540.8651,35.19,-10.286115,2.969470045533115,-8.912657,770.1176,181.81035,Jamming
70000000,0.06783132,1.3604273,-11.27,3.2438006,4.339940209793842,-6.69382,0.6425348,0.86420166,Safe
120000000,0.020100463,1.3102376,-11.57,-5.7947974,4.331308576073407,-6.6503124,0.596271,0.8344701,Safe
120000000,0.0056353416,1.3127785,-12.12,-0.01469403,4.229036775271043,-6.740383,0.6102418,0.78321326,Safe
976104875,0.12981698,1504.4888,36.12,-148.99821,3.688946640297568,-8.316246,752.03937,202.26738,Jamming
981174790,0.13645309,1237.3894,42.15,1970.0283,5.018659108084773,-7.06067,616.7978,405.14038,Jamming
100000000,0.012596465,1.3195542,-11.69,-6.780742,4.298350662938524,-6.6749206,0.6365469,0.8229632,Safe
1573625045,0.0068740123,1425.1256,42.76,111.62538,4.9474778954276175,-7.0504103,711.60315,434.47464,Jamming
566173002,1.6710613,461.96164,35.86,3319.061,5.211992401536114,-7.4187512,230.10571,196.38368,Jamming
90000000,0.04032325,1.2696381,-11.88,13.475608,4.383363084511791,-6.718001,0.57594955,0.80538875,Safe
1505444199,0.021055263,2396.1443,47.08,185.85233,4.924234045655612,-7.066103,1195.0381,714.5815,Jamming
90000000,0.012316665,1.3382417,-11.63,8.482621,4.220405692647805,-6.726614,0.60322684,0.8291849,Safe
472724099,0.00036652986,1010.42737,39.99,39.732807,4.984252123131026,-7.0561113,504.6884,316.00598,Jamming
70000000,0.0083924,1.2749819,-12.02,8.785153,4.391993293848682,-6.6476054,0.5929838,0.79262316,Safe
100000000,0.0067266934,1.3259262,-11.96,20.663948,4.419719050010313,-6.5539765,0.6205639,0.7979139,Safe
1134326779,2.2779594e-05,1977.6305,46.66,532.4625,5.069705326993024,-6.9604397,985.94946,681.11145,Jamming
1283452882,0.0008267192,1008.87164,39.89,4299.6587,4.947462462129669,-7.1855125,502.52655,312.15823,Jamming
1171397766,0.1356237,736.848,38.36,5161.5884,5.066849982030271,-7.1503053,367.09726,261.8258,Jamming
1224746577,8.697599e-05,706.9203,37.9,2226.8198,5.017135984483325,-7.220786,353.4111,248.1951,Jamming
120000000,0.016529312,1.3137769,-12.31,8.899448,4.3260768797749,-6.683118,0.6099225,0.7663246,Safe
70000000,0.011252536,1.2881768,-11.8,-9.910782,4.289720263781159,-6.62789,0.55446696,0.8129979,Safe
1199269170,0.020182397,2355.624,40.13,84.80923,4.055724243351077,-7.879671,1177.7585,321.01776,Jamming
120000000,0.047525033,1.3789635,-12.25,1.0881652,4.234268387543176,-6.740695,0.6320881,0.77219933,Safe
799761361,0.02688719,731.31116,37.48,-33.431633,5.010861768011067,-7.0914745,365.1045,236.63364,Jamming
1979511931,0.6149381,625.6702,37.2,343.74493,5.089118806415791,-7.254695,311.41342,229.1129,Jamming
522912542,3.1580767e-05,357.59882,35.28,2042.5626,4.835075432740132,-7.547428,177.50972,183.67845,Jamming
873279810,1.5531579e-06,752.9306,35.08,-67.417725,4.79764545899288,-7.784103,375.96082,179.43219,Jamming
160000000,0.01585053,1.288938,-11.68,4.9165587,4.378130638060045,-6.623535,0.5744773,0.8236898,Safe
160000000,0.03228325,1.3757638,-11.51,15.148634,4.264699486873183,-6.7279644,0.6811431,0.84087074,Safe
1224282855,0.00027955946,1281.9518,42.21,2391.3765,4.985613004932157,-7.0825047,638.9341,407.61807,Jamming
834849075,0.050189614,2131.813,46.35,865.83453,4.956379236119041,-7.057415,1063.8147,657.0657,Jamming
1057042356,0.00012062694,1609.4097,45.04,641.68774,5.0872141604667815,-6.957882,801.2285,564.7755,Jamming
1056356849,0.10095674,1452.262,37.76,-39.26852,4.207497534784439,-7.8520746,725.58575,244.24974,Jamming
984742996,0.00026713498,871.8119,36.9,142.60979,4.808254022258403,-7.425165,435.4002,221.35309,Jamming
120000000,0.063358985,1.3409861,-11.72,9.971842,4.192680277842815,-6.5923433,0.646111,0.82015604,Safe
140000000,0.029239986,1.3116302,-11.46,-27.979624,4.3226791606935215,-6.603104,0.63535047,0.8455777,Safe
160000000,0.01578347,1.3654624,-11.29,7.769405,4.336541932008199,-6.601022,0.6281915,0.86179084,Safe
560615181,0.014064862,1079.8503,40.71,-28.235891,4.986860621826157,-7.036235,539.4223,343.32407,Jamming
120000000,0.036155194,1.378163,-11.96,3.7691288,4.35903500846722,-6.7028413,0.6423778,0.79811096,Safe
1376804551,1.430822,665.68646,37.85,1189.8727,5.106491665267553,-7.154151,332.5932,247.02792,Jamming
160000000,0.015414111,1.2980468,-11.7,9.143589,4.3781308640424825,-6.6685786,0.5669925,0.82264894,Safe
1574820869,9.836657e-06,789.56433,38.89,2580.5386,5.06027067851785,-7.127028,393.4093,278.32712,Jamming
160000000,0.09610773,1.3310325,-11.61,-16.774773,4.237666050849195,-6.6879296,0.64602107,0.83056843,Safe
120000000,0.011238078,1.3174874,-11.92,13.247126,4.37813037599788,-6.6500807,0.60647273,0.8016259,Safe
1238689026,0.066380486,1662.0873,36.33,-112.52177,3.5852939235505508,-8.329797,830.3598,207.19827,Jamming
90000000,0.06698922,1.3678062,-11.73,-7.7014904,4.294952847008011,-6.7089167,0.6033991,0.81957775,Safe
90000000,0.21366355,1.2224739,-12.48,-6.88775,4.25336374816324,-6.625142,0.55694395,0.7514033,Safe
120000000,0.003800985,1.3583051,-11.6,-0.47936368,4.331309402261431,-6.6217875,0.6663928,0.8312922,Safe
1089525396,0.00022157823,768.4433,35.58,104.962425,4.819498793019435,-7.743265,383.3598,190.06694,Jamming
120000000,0.0727914,1.2557808,-12.19,-8.914914,4.355637519023714,-6.7158217,0.53870535,0.77743477,Safe
1409146439,0.05134862,1788.4844,36.23,-209.31477,3.4561027487390508,-8.412249,894.19116,204.7721,Jamming
1591534493,0.7614547,865.44086,39.89,1533.8313,5.09970249341052,-7.047598,431.61755,312.3464,Jamming
90000000,0.005669984,1.3337902,-11.81,-3.7185276,4.206542663238399,-6.7483087,0.6146196,0.8123301,Safe
1297022458,0.114876404,1635.6879,35.78,-26.305838,3.417628367801908,-8.535711,817.6305,194.45532,Jamming
802730415,0.019300083,1013.5188,40.28,15.780078,4.994998848375147,-7.0367775,504.9681,326.7536,Jamming
1720316967,0.021116573,1166.3716,41.51,27.459444,5.006493351610637,-7.0114555,582.20544,376.4025,Jamming
980248027,1.4533354,668.97144,37.44,1724.6692,5.053556370752352,-7.2448006,333.3033,235.44173,Jamming
90000000,0.021805352,1.3234307,-12.01,-11.330145,4.312214180134268,-6.666389,0.6339038,0.7938117,Safe
1685875710,0.10242995,2121.4988,46.69,58.43721,4.997470954950526,-7.02064,1059.3613,682.746,Jamming
1277518108,0.00010716659,491.3217,36.52,2749.1982,5.108873331531102,-7.230829,245.10378,211.85687,Jamming
1419313261,2.2535033,608.6602,36.38,1141.8271,5.067058460830539,-7.4495306,303.80612,208.54898,Jamming
896891994,5.3842483e-05,603.0732,37.04,7551.76,5.03214231997586,-7.2476406,301.0738,224.92616,Jamming
1001107271,0.1060873,1087.1794,41.68,2349.5205,5.085421084947143,-7.0079436,543.1368,383.7337,Jamming
1581707560,0.1438204,425.8969,35.08,191.85384,5.132018826433982,-7.5820003,211.57155,179.46619,Jamming
569396193,0.059088886,1665.8126,40.92,18.334837,4.587897225253444,-7.474654,832.71747,351.42786,Jamming
468172142,3.762858,380.6775,35.28,389.84055,5.246912044059759,-7.630265,190.10701,183.67717,Jamming
1573826998,3.986421e-05,2213.842,46.46,-327.4461,4.929954161729132,-7.056911,1101.462,664.9551,Jamming
120000000,0.0053964593,1.2688982,-11.75,4.265979,4.336542112110907,-6.727118,0.5977102,0.8170741,Safe
1691433562,0.09190723,513.7522,35.57,11.098861,5.117141798479889,-7.2124023,256.3995,189.88202,Jamming
777972674,1.4496119e-05,819.12415,37.3,-35.36159,4.904765250350337,-7.3088617,408.44193,231.82883,Jamming
844038053,8.5422864e-05,757.897,35.5,-114.10368,4.825453200858375,-7.4867835,378.52277,188.4094,Jamming
100000000,0.015337245,1.3062559,-11.58,-3.8347058,4.265391436463423,-6.6006775,0.63328326,0.83370703,Safe
160000000,0.004953819,1.2457755,-11.89,0.29848245,4.308816520144321,-6.6183195,0.58901256,0.80417156,Safe
1996332623,1.0137295,370.15213,35.1,10145.609,5.175586325838639,-7.844738,183.32907,179.97255,Jamming
1842209164,0.0005057824,1122.6465,40.56,3789.781,4.922339125614557,-7.1820087,560.1622,337.15002,Jamming
1477587013,0.03064519,2437.4824,37.53,139.31374,3.502813784241631,-8.341232,1218.0496,237.89012,Jamming
90000000,0.013019228,1.3843317,-12.01,-3.1835663,4.345172654099646,-6.761544,0.6204338,0.79361856,Safe
1800493488,0.24104735,593.26764,36.53,125.13323,5.0482735904025,-7.2605596,296.0322,212.11069,Jamming
70000000,0.0068879686,1.3513027,-11.7,1.1519463,4.378130972864039,-6.7103167,0.6244569,0.82197976,Safe
970849346,0.055211786,673.43933,36.47,935.1841,4.973722465094609,-7.1894674,336.0928,210.69124,Jamming
1198046956,0.102080025,1437.1494,36.77,-193.53795,3.935949763933836,-8.074421,718.3368,218.09091,Jamming
1682607048,0.0098648025,1520.9645,43.87,1748.7756,5.007272165580879,-7.03787,758.5956,493.48575,Jamming
602251163,0.06520406,1955.1531,35.35,37.131275,2.8482171284724944,-8.939796,977.25055,185.14882,Jamming
100000000,0.020184975,1.3398757,-11.87,11.105105,4.386761322075682,-6.6964746,0.6106936,0.80626965,Safe
1448451050,3.6757923e-05,321.03668,35.28,7533.02,4.902836465174483,-7.504013,157.60983,183.67636,Jamming
1431052933,0.00027386492,2018.6147,46.76,229.64883,5.054748357126628,-6.9650455,1008.47687,688.97186,Jamming
100000000,0.06636111,1.3625036,-12.24,15.050906,4.289721072567255,-6.755332,0.6321442,0.77308226,Safe
1799432702,0.033981826,1743.6443,42.03,-142.37796,4.670720523740641,-7.3687296,870.88965,399.35965,Jamming
1484560260,0.058732387,1733.4691,37.93,14.599647,4.035244115822889,-7.9572854,866.63666,249.12592,Jamming
120000000,0.03200009,1.2900527,-11.58,9.01244,4.218571342378223,-6.651698,0.58138293,0.83336455,Safe
658566472,0.13799456,1849.1938,45.73,520.97864,5.030266767392639,-7.002457,922.33606,611.6249,Jamming
1634534455,0.42482212,524.7257,35.7,13.297004,5.115203682500729,-7.4265575,261.9924,192.85828,Jamming
1065360273,0.00011907382,719.18054,36.62,-18.09942,4.9710508147658405,-7.2147713,359.1669,214.36618,Jamming
929390086,0.14182454,1375.2949,35.23,-177.94756,3.164161223877364,-8.792959,687.45264,182.52487,Jamming
969206077,6.419673e-05,928.52966,38.03,-12.615383,4.852582719715679,-7.285593,464.14072,252.08041,Jamming
799325474,0.085483894,514.1282,35.57,-654.6293,5.151382498313618,-7.224416,256.3709,189.94199,Jamming
1719104745,0.2570245,1413.8668,43.82,384.9686,5.074815113500243,-6.9824142,706.5287,490.82263,Jamming
961138827,0.5195694,746.7677,38.05,2861.3635,5.04067712885395,-7.219236,372.8234,252.52174,Jamming
1312048068,0.35323524,739.0867,38.21,3975.302,5.074468323497208,-7.17992,369.2289,257.32047,Jamming
1700567947,0.00013512265,1251.3105,42.12,2434.7388,4.998970417495051,-7.0731363,624.4891,403.70947,Jamming
1129894507,0.010675186,1034.3069,40.95,-47.530525,5.053119330424517,-6.9596066,514.7876,352.86664,Jamming
647130718,0.015940798,1351.5016,42.39,-218.5397,4.959001609870092,-7.050904,673.30896,416.17474,Jamming
1252437697,0.072490506,1339.1776,42.22,-110.842,4.948131181785936,-7.0864277,668.58453,408.26086,Jamming
755042082,2.0708725e-05,868.17377,39.08,4369.6,4.991983952895864,-7.175338,432.0605,284.29007,Jamming
500369439,3.3651628e-05,442.34723,35.87,8754.764,4.995268095854506,-7.3788624,218.88501,196.4735,Jamming
70000000,0.06836952,1.3297964,-11.83,-8.962622,4.281089761318919,-6.7440586,0.6176913,0.80982697,Safe
70000000,0.066149,1.3620106,-11.78,6.851781,4.279255399123462,-6.7678432,0.6373791,0.8149837,Safe
160000000,0.13011795,1.2930186,-12.62,-14.893399,4.3867609017408125,-6.785749,0.5979618,0.73956597,Safe
740587190,0.00016722013,1871.077,45.31,-15.131806,4.96686860259286,-7.024195,934.13684,582.6036,Jamming
90000000,0.003331799,1.2983954,-11.82,-7.9801507,4.265393007305553,-6.6429787,0.6075573,0.8109652,Safe
1113421937,0.00015945465,817.4244,39.21,4218.815,5.071662870151174,-7.098276,406.84818,288.86823,Jamming
160000000,0.058165908,1.3262426,-12.1,1.6478415,4.33130944976708,-6.8069263,0.61397487,0.78492147,Safe
939397363,0.027420718,614.46173,36.45,-682.4642,5.056370665357047,-7.108136,306.8804,210.13239,Jamming
447424227,0.10919989,461.79172,35.29,-392.66782,5.121573407203456,-7.395198,230.38394,183.7752,Jamming
1359605628,0.06508268,426.72495,35.34,0.68616354,5.241185363864682,-7.248416,213.28098,184.89143,Jamming
1484019933,0.06774773,2135.817,46.21,74.94624,4.942641871724897,-7.075403,1064.7737,646.33215,Jamming
120000000,0.15972646,1.4024919,-11.85,-6.9755993,4.350404973003283,-6.807703,0.6703554,0.80808985,Safe
1641501846,2.9509903e-05,324.93048,35.24,6473.788,4.838003947643669,-7.56958,160.43953,182.88992,Jamming
70000000,0.012252133,1.3374573,-12.14,23.031305,4.364267948249015,-6.7214494,0.6365578,0.781836,Safe
1607607277,0.00017136174,1055.1814,41.27,2200.3818,5.070168733699019,-7.03394,525.50867,366.03787,Jamming
1493999199,0.13646463,601.0581,36.53,95.95545,5.07599138833905,-7.1941147,299.85977,212.1157,Jamming
996936280,0.00028680707,2253.6833,47.21,176.05443,5.002840797129686,-6.9963226,1126.0771,725.09106,Jamming
1918092312,0.00022106055,522.59,36.75,1413.1837,5.114729311219487,-7.219905,258.40442,217.476,Jamming
944285329,0.055824142,462.97842,35.27,-133.31897,5.16537326946524,-7.2057714,231.03293,183.4083,Jamming
100000000,0.0770567,1.349909,-11.73,-2.3519487,4.320845225652707,-6.6412096,0.5837296,0.8195813,Safe
1980064687,0.0060184575,2480.645,46.58,110.31052,4.843374887077883,-7.1645775,1238.76,674.2777,Jamming
1611515969,0.17582357,1224.9814,35.5,-127.17922,3.5548456726862843,-8.480931,611.97107,188.3351,Jamming
514656736,0.02816868,1368.1401,42.94,-41.991695,5.004129865496993,-7.014991,682.2966,443.40793,Jamming
160000000,0.005956417,1.3742149,-11.66,7.142328,4.308815833435467,-6.755678,0.6137003,0.8264736,Safe
70000000,0.05058469,1.3678677,-11.77,-2.369773,4.260160222353951,-6.615208,0.65352654,0.8158303,Safe
1479686714,0.01889494,1010.59674,39.71,-95.33071,4.935105631724673,-7.0913067,504.26672,305.68997,Jamming
1364092351,0.37996817,523.3263,36.43,9181.183,5.102164772503452,-7.296574,260.7063,209.70795,Jamming
1750354347,5.0736202e-05,1104.2972,39.7,1016.06146,4.828926204102947,-7.2920914,551.08453,305.6552,Jamming
949858149,5.3842483e-05,1568.5586,43.4,1092.5771,4.919233307410457,-7.1199646,783.17365,467.6013,Jamming
804550857,0.050230045,1783.7283,45.3,-28.82172,5.016431482159062,-6.998871,891.1758,582.41815,Jamming
90000000,0.11107303,1.297129,-12.01,18.328203,4.331309362618723,-6.755144,0.5768224,0.79337573,Safe
1618743393,0.00044314514,815.5617,39.26,391.50433,5.069529769719481,-7.097782,407.42044,290.34543,Jamming
778724224,0.089541495,1722.2391,35.22,-9.957027,2.867537998229793,-8.956003,860.85785,182.36305,Jamming
1342457440,2.1226442e-05,770.2953,35.08,41.95907,4.777770610802958,-7.66816,384.56,179.40932,Jamming
100000000,0.04263238,1.257107,-12.05,-0.23126508,4.331309253017869,-6.6612077,0.5838802,0.7898991,Safe
90000000,0.085173726,1.2973204,-12.04,1.6104083,4.231742005862897,-6.689022,0.6233794,0.7908115,Safe
70000000,0.04068229,1.263711,-11.57,10.38134,4.359035642266795,-6.598885,0.49529323,0.8344447,Safe
90000000,0.17823967,1.2880945,-11.42,-5.091805,4.345172254690088,-6.5825834,0.598236,0.8492065,Safe
90000000,0.008335045,1.3407936,-11.83,-4.186403,4.339939614926035,-6.7161236,0.5868405,0.80969155,Safe
703802816,0.022101022,1632.595,44.25,712.3977,4.983684503644135,-7.0598917,813.0644,515.88715,Jamming
90000000,0.16221339,1.318535,-12.03,-5.836443,4.3035839351235285,-6.7638183,0.62151855,0.79124475,Safe
676685075,0.0003862015,989.26544,39.01,-171.21121,4.895578340614355,-7.166889,494.0858,282.18985,Jamming
1621346350,0.07871803,1610.9863,37.08,86.77064,3.899939431861778,-8.087868,804.4723,226.0704,Jamming
120000000,0.044966415,1.2843,-11.47,9.909957,4.336541474684858,-6.623056,0.5662293,0.84426844,Safe
812697648,0.011554091,2224.5164,45.23,-17.589134,4.800280231212992,-7.2148056,1109.9083,577.7415,Jamming
1990836953,0.14964195,445.5793,35.11,-90.259026,5.168302427539329,-7.7256584,222.5454,180.00922,Jamming
852567390,0.122998595,1456.0609,35.2,58.584343,3.080395272026307,-8.839763,727.88196,182.04158,Jamming
1666916973,6.212588e-05,616.6558,37.25,1520.0605,5.060469261636946,-7.2158117,307.5895,230.3503,Jamming
1993796416,0.00039810798,1147.4944,39.3,150.22443,4.7771561869048265,-7.302714,572.3117,291.60822,Jamming
160000000,0.06161929,1.3856617,-11.58,8.689795,4.275858304036559,-6.6822166,0.6137948,0.8334113,Safe
70000000,0.060276665,1.3817425,-11.51,7.5489545,4.3781315147540685,-6.6526976,0.64667344,0.8403573,Safe
965960639,0.000703006,1085.0935,40.98,-35.477135,5.020436182487994,-7.0347676,542.10345,353.83646,Jamming
760677678,0.31918633,542.05963,35.49,294.61685,5.082095727679691,-7.552842,270.9542,188.07047,Jamming
100000000,0.0054042153,1.3576201,-11.82,9.714876,4.419719862731817,-6.597091,0.6670024,0.8107558,Safe
1615625851,0.41674197,1148.5588,41.99,37.34116,5.069449525483148,-7.022027,572.7207,397.5143,Jamming
1597019284,1.4496119e-05,959.0337,38.25,-61.276936,4.844309170786234,-7.2273946,478.96246,258.3791,Jamming
120000000,0.053445306,1.248791,-11.88,-22.065924,4.339939582001136,-6.599819,0.56747526,0.8052355,Safe
100000000,0.06439155,1.3610831,-11.55,9.311526,4.199476014438609,-6.689837,0.6354885,0.8369786,Safe
140000000,0.0014949162,1.3242991,-11.92,13.198295,4.34517251289823,-6.6877885,0.6262705,0.8018097,Safe
90000000,0.04558277,1.2135875,-12.41,2.0426154,4.414486907197998,-6.6834507,0.59417737,0.7575971,Safe
829847830,0.00016722013,1322.149,42.94,-103.84184,5.046511672924453,-6.985322,658.4916,443.83813,Jamming
1811359289,0.11107506,1370.4218,37.71,47.57827,4.260553268622559,-7.8222895,684.91205,243.0237,Jamming
120000000,0.0410895,1.274424,-11.83,5.1558843,4.214480728945257,-6.6056786,0.59996814,0.8102587,Safe
